step,cosine_similarity
1186,-0.017066460102796555
1187,-0.04357835277915001
1188,-0.01432778313755989
1189,-0.009203066118061543
1190,0.017027776688337326
1191,-0.030977915972471237
1192,-0.0163236316293478
1193,-0.0383070707321167
1194,-0.027837099507451057
1195,0.017127420753240585
1196,0.011869399808347225
1197,-0.017359048128128052
1198,-0.041277941316366196
1199,0.0008743046200834215
1200,0.04944310337305069
1201,0.023720048367977142
1202,-0.002328857546672225
1203,-0.03778745234012604
1204,0.003888083156198263
1205,0.04737181216478348
1206,-0.021836861968040466
1207,-0.01911073923110962
1208,-0.0017502816626802087
1209,0.006442971061915159
1210,-0.010852408595383167
1211,-0.013155302964150906
1212,0.02444443106651306
1213,-0.029420355334877968
1214,-0.04650299623608589
1215,-0.03241772577166557
1216,-0.019408922642469406
1217,-0.03159113973379135
1218,0.00030412126216106117
1219,0.00563071807846427
1220,-0.024285390973091125
1221,-0.04104089364409447
1222,-0.005515632219612598
1223,-0.032197289168834686
1224,0.04297404736280441
1225,-0.0054995156824588776
1226,0.0432731956243515
1227,0.13224737346172333
1228,0.0016059771878644824
1229,0.00773597089573741
1230,0.002476231660693884
1231,-0.020241886377334595
1232,-0.00042144727194681764
1233,0.022675396874547005
1234,0.0020807255059480667
1235,-0.0034245115239173174
1236,-0.0026892279274761677
1237,0.025681257247924805
1238,0.010042251087725163
1239,-0.023548969998955727
1240,-0.03023126721382141
1241,-0.026211919263005257
1242,-0.0017744435463100672
1243,0.006678813137114048
1244,0.021508531644940376
1245,-0.00031024368945509195
1246,0.013171633705496788
1247,0.0055175889283418655
1248,-0.024899214506149292
1249,0.009646054357290268
